ID,Name,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,Base_Stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,Type 1,Type 2,Classification_info,Forms,gen,Is_Legendary,Is_Mythical,Is_Ultra_Beast,number_immune,number_not_effective,number_normal,number_super_effective
583,Vanillish,51,65,65,80,75,59,395,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,307,1.1,90.4,41.0,120,5.0,5120,120,Available; Ice Body; Snow Cloak; Weak Armor,Ice,,Icy Snow,,5,0,0,0,0,1,13,4
584,Vanilluxe,71,95,85,110,95,79,535,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,403,1.3,126.8,57.5,45,5.0,5120,45,Available; Ice Body; Snow Warning; Weak Armor,Ice,,Snowstorm,,5,0,0,0,0,1,13,4
585,Deerling,60,60,50,40,50,75,335,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,200,0.6,43.0,19.5,190,5.0,5120,190,Chlorophyll; Sap Sipper; Serene Grace,Normal,Grass,Season,,5,0,0,0,1,4,7,6
586,Sawsbuck,80,100,70,60,70,95,475,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,603,1.9,203.9,92.5,75,5.0,5120,75,Chlorophyll; Sap Sipper; Serene Grace,Normal,Grass,Season,,5,0,0,0,1,4,7,6
587,Emolga,55,75,60,75,60,103,428,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,104,0.4,11.0,5.0,200,5.0,5120,200,Available; Motor Drive; Static,Electric,Flying,Sky Squirrel,,5,0,0,0,1,5,10,2
588,Karrablast,50,75,45,40,45,60,315,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,108,0.5,13.0,5.9,200,5.0,3840,200,No Guard; Shed Skin; Swarm,Bug,,Clamping,,5,0,0,0,0,3,12,3
589,Escavalier,70,135,105,60,105,20,495,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,303,1.0,72.8,33.0,75,5.0,3840,75,Overcoat; Shell Armor; Swarm,Bug,Steel,Cavalry,,5,0,0,0,1,8,8,1
590,Foongus,69,55,45,55,55,15,294,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8,0.2,2.2,1.0,190,5.0,5120,190,Effect Spore; Regenerator,Grass,Poison,Mushroom,,5,0,0,0,0,5,9,4
591,Amoonguss,114,85,70,85,80,30,464,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,200,0.6,23.1,10.5,75,5.0,5120,75,Effect Spore; Regenerator,Grass,Poison,Mushroom,,5,0,0,0,0,5,9,4
592,Frillish,55,40,50,65,85,40,335,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,311,1.2,72.8,33.0,190,5.0,5120,190,Cursed Body; Damp; Water Absorb,Water,Ghost,Floating,,5,0,0,0,2,6,6,4
593,Jellicent,100,60,70,85,105,60,480,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,703,2.2,297.6,135.0,60,5.0,5120,60,Cursed Body; Damp; Water Absorb,Water,Ghost,Floating,,5,0,0,0,2,6,6,4
594,Alomomola,165,75,80,40,45,65,470,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,69.7,31.6,75,5.0,10240,75,Available; Healer; Hydration; Regenerator,Water,,Caring,,5,0,0,0,0,4,12,2
595,Joltik,50,47,50,57,50,65,319,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,4,0.1,1.3,0.6,190,5.0,5120,190,Compound Eyes; Swarm; Unnerve,Bug,Electric,Attaching,,5,0,0,0,0,4,12,2
596,Galvantula,70,77,60,97,60,108,472,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,207,0.8,31.5,14.3,75,5.0,5120,75,Compound Eyes; Swarm; Unnerve,Bug,Electric,EleSpider,,5,0,0,0,0,4,12,2
597,Ferroseed,44,50,91,24,86,10,305,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,200,0.6,41.4,18.8,255,5.0,5120,255,Iron Barbs,Grass,Steel,Thorn Seed,,5,0,0,0,1,9,6,2
598,Ferrothorn,74,94,131,54,116,20,489,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,303,1.0,242.5,110.0,90,5.0,5120,90,Anticipation; Iron Barbs,Grass,Steel,Thorn Pod,,5,0,0,0,1,9,6,2
599,Klink,40,55,70,45,60,30,300,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,100,0.3,46.3,21.0,130,,5120,130,Clear Body; Minus; Plus,Steel,,Gear,,5,0,0,0,1,10,4,3
600,Klang,60,80,95,70,85,50,440,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,200,0.6,112.4,51.0,60,,5120,60,Clear Body; Minus; Plus,Steel,,Gear,,5,0,0,0,1,10,4,3
601,Klinklang,60,100,115,70,85,90,520,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,200,0.6,178.6,81.0,30,,5120,30,Clear Body; Minus; Plus,Steel,,Gear,,5,0,0,0,1,10,4,3
602,Tynamo,35,55,40,45,40,60,275,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,8,0.2,0.7,0.3,190,5.0,5120,190,Levitate,Electric,,EleFish,,5,0,0,0,0,3,14,1
603,Eelektrik,65,85,70,75,70,40,405,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,48.5,22.0,60,5.0,5120,60,Levitate,Electric,,EleFish,,5,0,0,0,0,3,14,1
604,Eelektross,85,115,80,105,80,50,515,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,611,2.1,177.5,80.5,30,5.0,5120,30,Levitate,Electric,,EleFish,,5,0,0,0,0,3,14,1
605,Elgyem,55,55,55,85,55,30,335,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,108,0.5,19.8,9.0,255,5.0,5120,255,Analytic; Synchronize; Telepathy,Psychic,,Cerebral,,5,0,0,0,0,2,13,3
606,Beheeyem,75,75,75,125,95,40,485,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,303,1.0,76.1,34.5,90,5.0,5120,90,Analytic; Synchronize; Telepathy,Psychic,,Cerebral,,5,0,0,0,0,2,13,3
607,Litwick,50,30,55,65,55,20,275,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,100,0.3,6.8,3.1,190,5.0,5120,190,Flame Body; Flash Fire; Infiltrator,Ghost,Fire,Candle,,5,0,0,0,2,7,4,5
608,Lampent,60,40,60,95,60,55,370,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,200,0.6,28.7,13.0,90,5.0,5120,90,Flame Body; Flash Fire; Infiltrator,Ghost,Fire,Lamp,,5,0,0,0,2,7,4,5
609,Chandelure,60,55,90,145,90,80,520,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,303,1.0,75.6,34.3,45,5.0,5120,45,Flame Body; Flash Fire; Infiltrator,Ghost,Fire,Luring,,5,0,0,0,2,7,4,5
610,Axew,46,87,60,30,40,57,320,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,200,0.6,39.7,18.0,75,5.0,10240,75,Mold Breaker; Rivalry; Unnerve,Dragon,,Tusk,,5,0,0,0,0,4,11,3
611,Fraxure,66,117,70,40,50,67,410,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,303,1.0,79.4,36.0,60,5.0,10240,60,Mold Breaker; Rivalry; Unnerve,Dragon,,Axe Jaw,,5,0,0,0,0,4,11,3
612,Haxorus,76,147,90,60,70,97,540,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,511,1.8,232.6,105.5,45,5.0,10240,45,Mold Breaker; Rivalry; Unnerve,Dragon,,Axe Jaw,,5,0,0,0,0,4,11,3
613,Cubchoo,55,70,40,60,40,40,305,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,108,0.5,18.7,8.5,120,5.0,5120,120,Rattled; Slush Rush; Snow Cloak,Ice,,Chill,,5,0,0,0,0,1,13,4
614,Beartic,95,130,80,70,80,50,505,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,806,2.6,573.2,260.0,60,5.0,5120,60,Slush Rush; Snow Cloak; Swift Swim,Ice,,Freezing,,5,0,0,0,0,1,13,4
615,Cryogonal,80,50,50,95,135,105,515,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,307,1.1,326.3,148.0,25,,6400,25,Levitate,Ice,,Crystallizing,,5,0,0,0,0,1,13,4
616,Shelmet,50,40,85,40,65,25,305,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,104,0.4,17.0,7.7,200,5.0,3840,200,Hydration; Overcoat; Shell Armor,Bug,,Snail,,5,0,0,0,0,3,12,3
617,Accelgor,80,70,40,100,60,145,495,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,207,0.8,55.8,25.3,75,5.0,3840,75,Hydration; Sticky Hold; Unburden,Bug,,Shell Out,,5,0,0,0,0,3,12,3
618,Stunfisk,109,66,84,81,99,32,471,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,204,0.7,24.3,11.0,75,5.0,5120,75,Limber; Sand Veil; Static,Ground,Electric,Trap,Galarian Stunfisk,5,0,0,0,1,4,9,4
619,Mienfoo,45,85,50,55,50,65,350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,211,0.9,44.1,20.0,180,5.0,6400,180,Inner Focus; Reckless; Regenerator,Fighting,,Martial Arts,,5,0,0,0,0,3,12,3
620,Mienshao,65,125,60,95,60,105,510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,407,1.4,78.3,35.5,45,5.0,6400,45,Inner Focus; Reckless; Regenerator,Fighting,,Martial Arts,,5,0,0,0,0,3,12,3
621,Druddigon,77,120,90,60,90,48,485,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,503,1.6,306.4,139.0,45,5.0,7680,45,Mold Breaker; Rough Skin; Sheer Force,Dragon,,Cave,,5,0,0,0,0,4,11,3
622,Golett,59,74,50,35,50,35,303,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,303,1.0,202.8,92.0,190,,6400,190,Iron Fist; Klutz; No Guard,Ground,Ghost,Automaton,,5,0,0,0,3,3,7,5
623,Golurk,89,124,80,55,80,55,483,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,902,2.8,727.5,330.0,90,,6400,90,Available; Iron Fist; Klutz; No Guard,Ground,Ghost,Automaton,,5,0,0,0,3,3,7,5
624,Pawniard,45,85,70,40,40,60,340,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,108,0.5,22.5,10.2,120,5.0,5120,120,Available; Defiant; Inner Focus; Pressure,Dark,Steel,Sharp Blade,,5,0,0,0,2,9,4,3
625,Bisharp,65,125,100,60,70,70,490,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,503,1.6,154.3,70.0,45,5.0,5120,45,Defiant; Inner Focus; Pressure,Dark,Steel,Sword Blade,,5,0,0,0,2,9,4,3
626,Bouffalant,95,110,95,40,95,55,490,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,503,1.6,208.6,94.6,45,5.0,5120,45,Reckless; Sap Sipper; Soundproof,Normal,,Bash Buffalo,,5,0,0,0,1,0,16,1
627,Rufflet,70,83,50,37,50,60,350,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,108,0.5,23.1,10.5,190,10.0,5120,190,Available; Hustle; Keen Eye; Sheer Force,Normal,Flying,Eaglet,,5,0,0,0,2,2,11,3
628,Braviary,100,123,75,57,75,80,510,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,411,1.5,90.4,41.0,60,10.0,5120,60,Available; Defiant; Keen Eye; Sheer Force,Normal,Flying,Valiant,Hisuian Braviary,5,0,0,0,2,2,11,3
629,Vullaby,70,55,75,45,65,60,370,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,108,0.5,19.8,9.0,190,0.0,5120,190,Available; Big Pecks; Overcoat; Weak Armor,Dark,Flying,Diapered,,5,0,0,0,2,3,9,4
630,Mandibuzz,110,65,105,55,95,80,510,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,311,1.2,87.1,39.5,60,0.0,5120,60,Available; Big Pecks; Overcoat; Weak Armor,Dark,Flying,Bone Vulture,,5,0,0,0,2,3,9,4
631,Heatmor,85,97,66,105,66,65,484,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,407,1.4,127.9,58.0,90,5.0,5120,90,Flash Fire; Gluttony; White Smoke,Fire,,Anteater,,5,0,0,0,0,6,9,3
632,Durant,58,109,112,48,48,109,484,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,100,0.3,72.8,33.0,90,5.0,5120,90,Hustle; Swarm; Truant,Bug,Steel,Iron Ant,,5,0,0,0,1,8,8,1
633,Deino,52,65,50,45,50,38,300,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,207,0.8,38.1,17.3,45,5.0,10240,45,Hustle,Dark,Dragon,Irate,,5,0,0,0,1,6,6,5
634,Zweilous,72,85,70,65,70,58,420,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,407,1.4,110.2,50.0,45,5.0,10240,45,Hustle,Dark,Dragon,Hostile,,5,0,0,0,1,6,6,5
635,Hydreigon,92,105,90,125,90,98,600,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,511,1.8,352.7,160.0,45,5.0,10240,45,Levitate,Dark,Dragon,Brutal,,5,0,0,0,1,6,6,5
636,Larvesta,55,85,55,50,55,60,360,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,307,1.1,63.5,28.8,45,5.0,10240,45,Flame Body; Swarm,Bug,Fire,Torch,,5,0,0,0,0,6,9,3
637,Volcarona,85,60,65,135,105,100,550,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,503,1.6,101.4,46.0,15,5.0,10240,15,Flame Body; Swarm,Bug,Fire,Sun,,5,0,0,0,0,6,9,3
638,Cobalion,91,90,129,90,72,108,580,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0,611,2.1,551.1,250.0,3,,20480,3,Justified,Steel,Fighting,Iron Will,,5,1,0,0,1,8,6,3
639,Terrakion,91,129,90,72,90,108,580,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0,603,1.9,573.2,260.0,3,,20480,3,Justified,Rock,Fighting,Cavern,,5,1,0,0,0,6,5,7
640,Virizion,91,90,72,90,129,108,580,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,607,2.0,440.9,200.0,3,,20480,3,Justified,Grass,Fighting,Grassland,,5,1,0,0,0,6,6,6
641,Tornadus,79,115,70,125,80,111,580,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,59,1.5,138.9,63.0,3,10.0,30720,3,Available Through Transfer; Defiant; Hidden; Prankster; Regenerator; Therian Forme; Therian Forme Ability,Flying,,Cyclone,Incarnate Forme; Therian Forme,5,1,0,0,1,3,11,3
642,Thundurus,79,115,70,125,80,111,580,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,59,1.5,134.5,61.0,3,10.0,30720,3,Available Through Transfer; Defiant; Hidden; Prankster; Therian Forme; Therian Forme Ability; Volt Absorb,Electric,Flying,Bolt Strike,Incarnate Forme; Therian Forme,5,1,0,0,1,5,10,2
643,Reshiram,100,120,100,150,120,90,680,1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1006,3.2,727.5,330.0,3,,30720,3,Turboblaze,Dragon,Fire,Vast White,,5,1,0,0,0,5,10,3
644,Zekrom,100,150,120,120,100,90,680,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,906,2.9,760.6,345.0,3,,30720,3,Teravolt,Dragon,Electric,Deep Black,,5,1,0,0,0,6,8,4
645,Landorus,89,125,90,115,80,101,600,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,59,1.5,149.9,68.0,3,10.0,30720,3,Available Through Transfer; Hidden; Intimidate; Sand Force; Sheer Force; Therian Forme; Therian Forme Ability,Ground,Flying,Abundance,Incarnate Forme; Therian Forme,5,1,0,0,2,3,11,2
646,Kyurem,125,130,90,130,90,95,660,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,142,3.6,716.5,325.0,3,,30720,3,Black Kyurem Ability; Pressure; Teravolt; Turboblaze; White Kyurem; White Kyurem Ability,Dragon,Ice,Boundary,White Kyurem; Black Kyurem,5,1,0,0,0,3,10,5
647,Keldeo,91,72,90,129,90,108,580,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,407,1.4,106.9,48.5,3,,20480,3,Justified,Water,Fighting,Colt,Ordinary Form; Resolute Form,5,0,1,0,0,7,6,5
648,Meloetta,100,77,77,128,128,90,600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,200,0.6,14.3,6.5,3,,30720,3,Serene Grace,Normal,Psychic,Melody,Aria Forme; Pirouette Forme,5,0,1,0,1,1,14,2
649,Genesect,71,120,95,120,95,99,600,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,411,1.5,181.9,82.5,3,,30720,3,Download,Bug,Steel,Paleozoic,,5,0,1,0,1,8,8,1
650,Chespin,56,61,65,48,45,38,313,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,104,0.4,19.8,9.0,45,88.1,5120,45,Bulletproof; Overgrow,Grass,,Spiky Nut,,6,0,0,0,0,4,9,5
651,Quilladin,61,78,95,56,58,57,405,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,204,0.7,63.9,29.0,45,88.1,5120,45,Bulletproof; Overgrow,Grass,,Spiny Armor,,6,0,0,0,0,4,9,5
652,Chesnaught,88,107,122,74,75,64,530,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,503,1.6,198.4,90.0,45,88.1,5120,45,Bulletproof; Overgrow,Grass,Fighting,Spiny Armor,,6,0,0,0,0,6,6,6
653,Fennekin,40,45,40,62,60,60,307,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,104,0.4,20.7,9.4,45,88.1,5120,45,Blaze; Magician,Fire,,Fox,,6,0,0,0,0,6,9,3
654,Braixen,59,59,58,90,70,73,409,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,303,1.0,32.0,14.5,45,88.1,5120,45,Blaze; Magician,Fire,,Fox,,6,0,0,0,0,6,9,3
655,Delphox,75,69,72,114,100,104,534,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,411,1.5,86.0,39.0,45,88.1,5120,45,Blaze; Magician,Fire,Psychic,Fox,,6,0,0,0,0,7,6,5
656,Froakie,41,56,40,62,44,71,314,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,0.3,15.4,7.0,45,88.1,5120,45,Protean; Torrent,Water,,Bubble Frog,,6,0,0,0,0,4,12,2
657,Frogadier,54,63,52,83,56,97,405,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,200,0.6,24.0,10.9,45,88.1,5120,45,Protean; Torrent,Water,,Bubble Frog,,6,0,0,0,0,4,12,2
658,Greninja,72,95,67,103,71,122,530,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,411,1.5,88.2,40.0,45,88.1,5120,45,Battle Bond; Protean; Torrent,Water,Dark,Ninja,Ash-Greninja,6,0,0,0,1,6,6,5
659,Bunnelby,38,36,38,32,36,57,237,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,104,0.4,11.0,5.0,255,5.0,3840,255,Cheek Pouch; Huge Power; Pickup,Normal,,Digging,,6,0,0,0,1,0,16,1
660,Diggersby,85,56,77,50,77,78,423,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,303,1.0,93.5,42.4,127,5.0,3840,127,Cheek Pouch; Huge Power; Pickup,Normal,Ground,Digging,,6,0,0,0,2,2,10,4
661,Fletchling,45,50,43,40,38,62,278,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,100,0.3,3.7,1.7,255,5.0,3840,255,Available; Big Pecks; Gale Wings,Normal,Flying,Tiny Robin,,6,0,0,0,2,2,11,3
662,Fletchinder,62,73,55,56,52,84,382,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,204,0.7,35.3,16.0,120,5.0,3840,120,Available; Flame Body; Gale Wings,Fire,Flying,Ember,,6,0,0,0,1,6,8,3
663,Talonflame,78,81,71,74,69,126,499,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5,311,1.2,54.0,24.5,45,5.0,3840,45,Available; Flame Body; Gale Wings,Fire,Flying,Scorching,,6,0,0,0,1,6,8,3
664,Scatterbug,38,35,40,27,25,35,200,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100,0.3,5.5,2.5,255,5.0,3840,255,Compound Eyes; Friend Guard; Shield Dust,Bug,,Scatterdust,,6,0,0,0,0,3,12,3
